id_municipio,DOMICILIOS,TX_URBANI,TX_EE,TX_TV,TX_GELAD,TX_COMPUTADOR,TX_ESGOTO,TX_DIST_AGUA
2802007,1205.0000000000032,0.49626556016597495,0.9815356516843107,0.945406994500761,0.8974652222946273,0.4929943281840506,0.12914922994835284,0.8116369732524632
2802601,1704.0000000000043,0.4876760563380287,0.9905318457746675,0.8811166080185644,0.8326568587388665,0.6407182595772979,0.2538790043060616,0.9089910121458384
2806800,3118.0000000000073,0.5115458627325211,0.9903098836785951,0.9088008021522579,0.8767411487683924,0.7183060172227134,0.010779246281851007,0.9638661859746946
2705309,1471.000000000003,0.439836845683208,0.9967772581933967,0.9341522924360153,0.8424069857212919,0.8775029434736967,0.005127793754404376,0.29635378930772255
2705804,2148.0000000000127,0.5176908752327744,0.9517090046419987,0.8373357975962792,0.7131834407996707,0.6692843702087179,0.13876515790615299,0.6826231527612047
5106828,3198.999999999998,0.3841825570490785,0.9682003092188465,0.8281939557686444,0.8819578213235364,0.5860900461846478,0.035849858702078165,0.5028985727133845
2201507,6922.999999999986,0.3957821753575042,0.9139687641759914,0.8109756496167858,0.7689331322005014,0.620933257157907,0.48136220803308377,0.695137061031381
2202539,1455.000000000002,0.20412371134020604,0.7318483100660855,0.5977344938582477,0.6365907904702617,0.6615177172486809,0.6558791885190153,0.449356267416885
2202737,1021.0000000000022,0.3320274240940248,0.8917470705407058,0.8320915364247438,0.812103228332213,0.4697318156223327,0.06783333665339374,0.5034429352386907
2203354,1872.0000000000036,0.36485042735042683,0.5125162263780508,0.4502434439652331,0.42065456270422036,0.36030522440278906,0.0024825265094848836,0.34106755696438856
2206670,1678.0000000000034,0.37067938021454144,0.8577488401250306,0.7745267105196816,0.7294305717089554,0.25284309959012163,0.7369958911809198,0.6884262901126494
2209450,533.000000000002,0.3752345215759844,0.958636226576182,0.908489748489691,0.8517808267321723,0.24166304195998028,0.07463222998355268,0.3975501032193315
2210953,761.000000000001,0.5519053876478314,0.8196937058117683,0.7181249987703716,0.6725594698648003,0.818753463450831,0.9733562336766507,0.5445242959471858
2401305,2614.0000000000045,0.5738332058148442,0.9794020289576779,0.9108618975332102,0.858002198833994,0.7912356923395139,0.21860695782470677,0.5525753544063063
2411429,727.9999999999993,0.6813186813186822,1,0.9433898609763106,0.9403186578625299,0.8348388360474546,0.6546588832905623,0.7004556979459733
2502003,1973.9999999999966,0.746200607902735,0.9739570977169849,0.9226189492451468,0.9043687472612975,0.8942721919542305,0.6741837465404583,0.712574918383918
2508109,1315.000000000002,0.5140684410646384,0.9815455271131466,0.8879622876542231,0.9237750436946078,0.6689334084328532,0.2252060023028669,0.5324304246142849
2513356,928.0000000000015,0.4299568965517247,0.9495207210474469,0.8685572987646676,0.783187588152216,0.6202944300421251,0.09269176652059348,0.4232544454255525
2515104,3135.000000000012,0.446251993620414,0.9946549755240497,0.960670212681147,0.8616484656196391,0.8213532003012741,0.3510843135681998,0.43362680766249495
2102036,6253.000000000003,0.4813689429074044,0.899587542148965,0.7944012006860571,0.7680426124985494,0.5992533636727657,0.2479038977852376,0.5806675336090237
