nome,id_municipio,id_municipio_6,id_municipio_tse,sigla_uf,nome_regiao
Areia,2501104,250110,19216,PB,Nordeste
Areial,2501203,250120,19232,PB,Nordeste
Aroeiras,2501302,250130,19259,PB,Nordeste
Assunção,2501351,250135,19321,PB,Nordeste
Baraúna,2501534,250153,19305,PB,Nordeste
Barra de Santana,2501575,250157,19780,PB,Nordeste
Barra de Santa Rosa,2501609,250160,19330,PB,Nordeste
Barra de São Miguel,2501708,250170,19356,PB,Nordeste
Boa Vista,2502151,250215,19941,PB,Nordeste
Boqueirão,2502508,250250,19518,PB,Nordeste
Cabaceiras,2503100,250310,19631,PB,Nordeste
Camalaú,2503902,250390,19798,PB,Nordeste
Campina Grande,2504009,250400,19810,PB,Nordeste
Caraúbas,2504074,250407,19240,PB,Nordeste
Caturité,2504355,250435,19801,PB,Nordeste
Congo,2504702,250470,19950,PB,Nordeste
Coxixola,2504850,250485,19704,PB,Nordeste
Cubati,2505006,250500,20010,PB,Nordeste
Cuité,2505105,250510,20036,PB,Nordeste
Damião,2505352,250535,19275,PB,Nordeste
Esperança,2506004,250600,20214,PB,Nordeste
Fagundes,2506103,250610,20230,PB,Nordeste
Frei Martinho,2506202,250620,20257,PB,Nordeste
Gado Bravo,2506251,250625,19623,PB,Nordeste
Gurjão,2506509,250650,20311,PB,Nordeste
Ingá,2506806,250680,20370,PB,Nordeste
Itatuba,2507200,250720,20451,PB,Nordeste
Juazeirinho,2507705,250770,20559,PB,Nordeste
Junco do Seridó,2507804,250780,20575,PB,Nordeste
Lagoa Seca,2508307,250830,20672,PB,Nordeste
Livramento,2508505,250850,20710,PB,Nordeste
Massaranduba,2509206,250920,20850,PB,Nordeste
Matinhas,2509339,250933,19143,PB,Nordeste
Montadas,2509503,250950,20915,PB,Nordeste
Monteiro,2509701,250970,20958,PB,Nordeste
Nova Floresta,2510105,251010,21032,PB,Nordeste
Nova Palmeira,2510303,251030,21075,PB,Nordeste
Olivedos,2510501,251050,21113,PB,Nordeste
Ouro Velho,2510600,251060,21130,PB,Nordeste
Parari,2510659,251065,19720,PB,Nordeste
Pedra Lavrada,2511103,251110,21237,PB,Nordeste
Picuí,2511400,251140,21296,PB,Nordeste
Pocinhos,2512002,251200,21415,PB,Nordeste
Prata,2512200,251220,21458,PB,Nordeste
Puxinanã,2512408,251240,21490,PB,Nordeste
Queimadas,2512507,251250,21512,PB,Nordeste
Remígio,2512705,251270,21555,PB,Nordeste
Riachão do Bacamarte,2512754,251275,19127,PB,Nordeste
Riacho de Santo Antônio,2512788,251278,19828,PB,Nordeste
Santa Cecília,2513158,251315,20001,PB,Nordeste
Santo André,2513851,251385,19267,PB,Nordeste
São Domingos do Cariri,2513943,251394,19224,PB,Nordeste
São João do Cariri,2514008,251400,21814,PB,Nordeste
São João do Tigre,2514107,251410,21830,PB,Nordeste
São José dos Cordeiros,2514800,251480,21970,PB,Nordeste
São Sebastião de Lagoa de Roça,2515104,251510,22039,PB,Nordeste
São Sebastião do Umbuzeiro,2515203,251520,22055,PB,Nordeste
São Vicente do Seridó,2515401,251540,22098,PB,Nordeste
Serra Branca,2515500,251550,22110,PB,Nordeste
Serra Redonda,2515807,251580,22179,PB,Nordeste
Soledade,2516102,251610,22233,PB,Nordeste
Sossêgo,2516151,251615,19283,PB,Nordeste
Sumé,2516300,251630,22276,PB,Nordeste
Taperoá,2516508,251650,22314,PB,Nordeste
Tenório,2516755,251675,19682,PB,Nordeste
Umbuzeiro,2517001,251700,22411,PB,Nordeste
Zabelê,2517407,251740,19348,PB,Nordeste
Água Branca,2500106,250010,19011,PB,Nordeste
Aguiar,2500205,250020,19038,PB,Nordeste
Areia de Baraúnas,2501153,250115,19909,PB,Nordeste
Belém do Brejo do Cruz,2502003,250200,19410,PB,Nordeste
Boa Ventura,2502102,250210,19437,PB,Nordeste
Bom Sucesso,2502300,250230,19470,PB,Nordeste
Igaracy,2502607,250260,19534,PB,Nordeste
Brejo do Cruz,2502805,250280,19577,PB,Nordeste
Brejo dos Santos,2502904,250290,19593,PB,Nordeste
Cacimba de Areia,2503407,250340,19690,PB,Nordeste
Cacimbas,2503555,250355,19364,PB,Nordeste
Cajazeirinhas,2503753,250375,19380,PB,Nordeste
Catingueira,2504207,250420,19852,PB,Nordeste
Catolé do Rocha,2504306,250430,19879,PB,Nordeste
Conceição,2504405,250440,19895,PB,Nordeste
Condado,2504504,250450,19917,PB,Nordeste
Coremas,2504801,250480,19976,PB,Nordeste
Curral Velho,2505303,250530,20079,PB,Nordeste
Desterro,2505402,250540,20095,PB,Nordeste
Vista Serrana,2505501,250550,20117,PB,Nordeste
Diamante,2505600,250560,20133,PB,Nordeste
Emas,2505907,250590,20192,PB,Nordeste
Ibiara,2506608,250660,20338,PB,Nordeste
Imaculada,2506707,250670,20354,PB,Nordeste
Itaporanga,2507002,250700,20419,PB,Nordeste
Jericó,2507408,250740,20494,PB,Nordeste
Juru,2508000,250800,20613,PB,Nordeste
Lagoa,2508109,250810,20630,PB,Nordeste
Mãe d'Água,2508703,250870,20753,PB,Nordeste
Malta,2508802,250880,20770,PB,Nordeste
Manaíra,2509008,250900,20818,PB,Nordeste
Mato Grosso,2509370,250937,19488,PB,Nordeste
Maturéia,2509396,250939,19984,PB,Nordeste
Nova Olinda,2510204,251020,21059,PB,Nordeste
Olho d'Água,2510402,251040,21091,PB,Nordeste
Passagem,2510709,251070,21156,PB,Nordeste
Patos,2510808,251080,21172,PB,Nordeste
Paulista,2510907,251090,21199,PB,Nordeste
Pedra Branca,2511004,251100,21210,PB,Nordeste
Piancó,2511301,251130,21270,PB,Nordeste
Pombal,2512101,251210,21431,PB,Nordeste
Princesa Isabel,2512309,251230,21474,PB,Nordeste
Quixabá,2512606,251260,21539,PB,Nordeste
Riacho dos Cavalos,2512804,251280,21571,PB,Nordeste
Salgadinho,2513000,251300,21610,PB,Nordeste
Santa Inês,2513356,251335,19569,PB,Nordeste
Santa Luzia,2513406,251340,21695,PB,Nordeste
Santana de Mangueira,2513505,251350,21717,PB,Nordeste
Santana dos Garrotes,2513604,251360,21733,PB,Nordeste
Santa Teresinha,2513802,251380,21776,PB,Nordeste
São Bento,2513901,251390,21792,PB,Nordeste
São Bentinho,2513927,251392,19402,PB,Nordeste
São Domingos,2513968,251396,19429,PB,Nordeste
São José de Caiana,2514305,251430,21873,PB,Nordeste
São José de Espinharas,2514404,251440,21890,PB,Nordeste
São José de Princesa,2514552,251455,19445,PB,Nordeste
São José do Bonfim,2514602,251460,21938,PB,Nordeste
São José do Brejo do Cruz,2514651,251465,19542,PB,Nordeste
São José do Sabugi,2514701,251470,21954,PB,Nordeste
São Mamede,2514909,251490,21997,PB,Nordeste
Tavares,2516607,251660,22330,PB,Nordeste
Teixeira,2516706,251670,22357,PB,Nordeste
Várzea,2517100,251710,22438,PB,Nordeste
Abreu e Lima,2600054,260005,26310,PE,Nordeste
Água Preta,2600401,260040,23078,PE,Nordeste
Aliança,2600708,260070,23132,PE,Nordeste
Amaraji,2600906,260090,23175,PE,Nordeste
Araçoiaba,2601052,260105,23205,PE,Nordeste
Barreiros,2601409,260140,23272,PE,Nordeste
Belém de Maria,2601508,260150,23299,PE,Nordeste
Bom Jardim,2602209,260220,23434,PE,Nordeste
Buenos Aires,2602704,260270,23531,PE,Nordeste
Cabo de Santo Agostinho,2602902,260290,23574,PE,Nordeste
Camaragibe,2603454,260345,26298,PE,Nordeste
Camutanga,2603603,260360,23710,PE,Nordeste
Carpina,2604007,260400,23795,PE,Nordeste
Casinhas,2604155,260415,23221,PE,Nordeste
Catende,2604205,260420,23833,PE,Nordeste
Chã de Alegria,2604403,260440,23876,PE,Nordeste
Condado,2604601,260460,23914,PE,Nordeste
Cortês,2604809,260480,23957,PE,Nordeste
Escada,2605202,260520,24031,PE,Nordeste
Feira Nova,2605400,260540,24074,PE,Nordeste
Fernando de Noronha,2605459,260545,30015,PE,Nordeste
Ferreiros,2605509,260550,24090,PE,Nordeste
Frei Miguelinho,2605806,260580,24155,PE,Nordeste
Gameleira,2605905,260590,24171,PE,Nordeste
Glória do Goitá,2606101,260610,24210,PE,Nordeste
Goiana,2606200,260620,24236,PE,Nordeste
Igarassu,2606804,260680,24350,PE,Nordeste
Ipojuca,2607208,260720,24430,PE,Nordeste
Ilha de Itamaracá,2607604,260760,24511,PE,Nordeste
Itambé,2607653,260765,25976,PE,Nordeste
Itapissuma,2607752,260775,26336,PE,Nordeste
Itaquitinga,2607802,260780,24554,PE,Nordeste
Jaboatão dos Guararapes,2607901,260790,24570,PE,Nordeste
Jaqueira,2607950,260795,23302,PE,Nordeste
João Alfredo,2608107,260810,24619,PE,Nordeste
Joaquim Nabuco,2608206,260820,24635,PE,Nordeste
Lagoa do Carro,2608453,260845,23027,PE,Nordeste
Lagoa de Itaenga,2608503,260850,24694,PE,Nordeste
Limoeiro,2608909,260890,24775,PE,Nordeste
Macaparana,2609006,260900,24791,PE,Nordeste
Machados,2609105,260910,24813,PE,Nordeste
Maraial,2609204,260920,24830,PE,Nordeste
Moreno,2609402,260940,24872,PE,Nordeste
Nazaré da Mata,2609501,260950,24899,PE,Nordeste
Olinda,2609600,260960,24910,PE,Nordeste
Orobó,2609709,260970,24937,PE,Nordeste
Palmares,2610004,261000,24996,PE,Nordeste
Passira,2610509,261050,25097,PE,Nordeste
Paudalho,2610608,261060,25119,PE,Nordeste
Paulista,2610707,261070,25135,PE,Nordeste
Pombos,2611309,261130,25259,PE,Nordeste
Primavera,2611408,261140,25275,PE,Nordeste
Recife,2611606,261160,25313,PE,Nordeste
Ribeirão,2611804,261180,25356,PE,Nordeste
Rio Formoso,2611903,261190,25372,PE,Nordeste
Salgadinho,2612109,261210,25410,PE,Nordeste
Santa Maria do Cambucá,2612703,261270,25534,PE,Nordeste
São Benedito do Sul,2612901,261290,25577,PE,Nordeste
São José da Coroa Grande,2613404,261340,25674,PE,Nordeste
São Lourenço da Mata,2613701,261370,25739,PE,Nordeste
São Vicente Ferrer,2613800,261380,25755,PE,Nordeste
Sirinhaém,2614204,261420,25836,PE,Nordeste
Surubim,2614501,261450,25895,PE,Nordeste
Tamandaré,2614857,261485,23280,PE,Nordeste
Timbaúba,2615300,261530,26050,PE,Nordeste
Tracunhaém,2615508,261550,26093,PE,Nordeste
Vertente do Lério,2616183,261618,23086,PE,Nordeste
Vertentes,2616209,261620,26239,PE,Nordeste
Vicência,2616308,261630,26255,PE,Nordeste
Vitória de Santo Antão,2616407,261640,26271,PE,Nordeste
Xexéu,2616506,261650,23060,PE,Nordeste
Agrestina,2600302,260030,23051,PE,Nordeste
Águas Belas,2600500,260050,23094,PE,Nordeste
Alagoinha,2600609,260060,23116,PE,Nordeste
Altinho,2600807,260080,23159,PE,Nordeste
Angelim,2601003,260100,23191,PE,Nordeste
Arcoverde,2601201,260120,23230,PE,Nordeste
Barra de Guabiraba,2601300,260130,23256,PE,Nordeste
Belo Jardim,2601706,260170,23337,PE,Nordeste
Bezerros,2601904,260190,23370,PE,Nordeste
Bom Conselho,2602100,260210,23418,PE,Nordeste
Bonito,2602308,260230,23450,PE,Nordeste
Brejão,2602407,260240,23477,PE,Nordeste
Brejo da Madre de Deus,2602605,260260,23515,PE,Nordeste
Buíque,2602803,260280,23558,PE,Nordeste
Cachoeirinha,2603108,260310,23612,PE,Nordeste
Caetés,2603207,260320,23639,PE,Nordeste
Calçado,2603306,260330,23655,PE,Nordeste
Camocim de São Félix,2603504,260350,23698,PE,Nordeste
Canhotinho,2603702,260370,23736,PE,Nordeste
Capoeiras,2603801,260380,23752,PE,Nordeste
Caruaru,2604106,260410,23817,PE,Nordeste
Chã Grande,2604502,260450,23892,PE,Nordeste
Correntes,2604700,260470,23930,PE,Nordeste
Cumaru,2604908,260490,23973,PE,Nordeste
Cupira,2605004,260500,23990,PE,Nordeste
Custódia,2605103,260510,24015,PE,Nordeste
Garanhuns,2606002,260600,24198,PE,Nordeste
Gravatá,2606408,260640,24279,PE,Nordeste
Iati,2606507,260650,24295,PE,Nordeste
Ibimirim,2606606,260660,24317,PE,Nordeste
Ibirajuba,2606705,260670,24333,PE,Nordeste
Inajá,2607000,260700,24392,PE,Nordeste
Itaíba,2607505,260750,24490,PE,Nordeste
Jataúba,2608008,260800,24597,PE,Nordeste
Jucati,2608255,260825,23124,PE,Nordeste
Jupi,2608305,260830,24651,PE,Nordeste
Jurema,2608404,260840,24678,PE,Nordeste
Lagoa do Ouro,2608602,260860,24716,PE,Nordeste
Lagoa dos Gatos,2608701,260870,24732,PE,Nordeste
Lajedo,2608800,260880,24759,PE,Nordeste
Manari,2609154,260915,23248,PE,Nordeste
Palmeirina,2610103,261010,25011,PE,Nordeste
Panelas,2610202,261020,25038,PE,Nordeste
Paranatama,2610301,261030,25054,PE,Nordeste
Pedra,2610806,261080,25151,PE,Nordeste
Pesqueira,2610905,261090,25178,PE,Nordeste
Poção,2611200,261120,25232,PE,Nordeste
Quipapá,2611507,261150,25291,PE,Nordeste
Riacho das Almas,2611705,261170,25330,PE,Nordeste
Sairé,2612000,261200,25399,PE,Nordeste
Saloá,2612307,261230,25453,PE,Nordeste
Sanharó,2612406,261240,25470,PE,Nordeste
Santa Cruz do Capibaribe,2612505,261250,25496,PE,Nordeste
São Bento do Una,2613008,261300,25593,PE,Nordeste
São Caitano,2613107,261310,25615,PE,Nordeste
São João,2613206,261320,25631,PE,Nordeste
São Joaquim do Monte,2613305,261330,25658,PE,Nordeste
Sertânia,2614105,261410,25810,PE,Nordeste
Tacaimbó,2614709,261470,25933,PE,Nordeste
Taquaritinga do Norte,2615003,261500,25992,PE,Nordeste
Terezinha,2615102,261510,26018,PE,Nordeste
Toritama,2615409,261540,26077,PE,Nordeste
Tupanatinga,2615805,261580,26158,PE,Nordeste
Venturosa,2616001,261600,26190,PE,Nordeste
Anadia,2700201,270020,27030,AL,Nordeste
Atalaia,2700409,270040,27073,AL,Nordeste
Barra de Santo Antônio,2700508,270050,27090,AL,Nordeste
Barra de São Miguel,2700607,270060,27111,AL,Nordeste
Boca da Mata,2701001,270100,27197,AL,Nordeste
Branquinha,2701100,270110,27219,AL,Nordeste
Cajueiro,2701308,270130,27251,AL,Nordeste
Campestre,2701357,270135,27081,AL,Nordeste
Campo Alegre,2701407,270140,27278,AL,Nordeste
Capela,2701704,270170,27332,AL,Nordeste
Chã Preta,2701902,270190,27375,AL,Nordeste
Colônia Leopoldina,2702108,270210,27413,AL,Nordeste
Coqueiro Seco,2702207,270220,27430,AL,Nordeste
Coruripe,2702306,270230,27456,AL,Nordeste
Feliz Deserto,2702702,270270,27537,AL,Nordeste
Flexeiras,2702801,270280,27553,AL,Nordeste
Ibateguara,2703007,270300,27596,AL,Nordeste
Igreja Nova,2703205,270320,27634,AL,Nordeste
Jacuípe,2703502,270350,27693,AL,Nordeste
Japaratinga,2703601,270360,27715,AL,Nordeste
Jequiá da Praia,2703759,270375,27065,AL,Nordeste
Joaquim Gomes,2703809,270380,27758,AL,Nordeste
Jundiá,2703908,270390,27774,AL,Nordeste
Maceió,2704302,270430,27855,AL,Nordeste
Maragogi,2704500,270450,27898,AL,Nordeste
Marechal Deodoro,2704708,270470,27936,AL,Nordeste
Mar Vermelho,2704906,270490,27979,AL,Nordeste
Matriz de Camaragibe,2705101,270510,28010,AL,Nordeste
Messias,2705200,270520,28037,AL,Nordeste
Murici,2705507,270550,28096,AL,Nordeste
Novo Lino,2705606,270560,28118,AL,Nordeste
Paripueira,2706448,270644,27006,AL,Nordeste
Passo de Camaragibe,2706505,270650,28290,AL,Nordeste
Penedo,2706703,270670,28339,AL,Nordeste
Piaçabuçu,2706802,270680,28355,AL,Nordeste
Pilar,2706901,270690,28371,AL,Nordeste
Pindoba,2707008,270700,28398,AL,Nordeste
Porto Calvo,2707305,270730,28452,AL,Nordeste
Porto de Pedras,2707404,270740,28479,AL,Nordeste
Porto Real do Colégio,2707503,270750,28495,AL,Nordeste
Rio Largo,2707701,270770,28533,AL,Nordeste
Roteiro,2707800,270780,28550,AL,Nordeste
Santa Luzia do Norte,2707909,270790,28576,AL,Nordeste
Santana do Mundaú,2708105,270810,28614,AL,Nordeste
São Brás,2708204,270820,28630,AL,Nordeste
São José da Laje,2708303,270830,28657,AL,Nordeste
São Luís do Quitunde,2708501,270850,28690,AL,Nordeste
São Miguel dos Campos,2708600,270860,28711,AL,Nordeste
São Miguel dos Milagres,2708709,270870,28738,AL,Nordeste
Satuba,2708907,270890,28770,AL,Nordeste
União dos Palmares,2709301,270930,28851,AL,Nordeste
Viçosa,2709400,270940,28878,AL,Nordeste
Água Branca,2700102,270010,27014,AL,Nordeste
Arapiraca,2700300,270030,27057,AL,Nordeste
Batalha,2700706,270070,27138,AL,Nordeste
Belém,2700805,270080,27154,AL,Nordeste
Belo Monte,2700904,270090,27170,AL,Nordeste
Cacimbinhas,2701209,270120,27235,AL,Nordeste
Campo Grande,2701506,270150,27294,AL,Nordeste
Canapi,2701605,270160,27316,AL,Nordeste
Carneiros,2701803,270180,27359,AL,Nordeste
Coité do Nóia,2702009,270200,27391,AL,Nordeste
Craíbas,2702355,270235,28894,AL,Nordeste
Delmiro Gouveia,2702405,270240,27472,AL,Nordeste
Dois Riachos,2702504,270250,27499,AL,Nordeste
Estrela de Alagoas,2702553,270255,27049,AL,Nordeste
Feira Grande,2702603,270260,27510,AL,Nordeste
Girau do Ponciano,2702900,270290,27570,AL,Nordeste
Igaci,2703106,270310,27618,AL,Nordeste
Inhapi,2703304,270330,27650,AL,Nordeste
Jacaré dos Homens,2703403,270340,27677,AL,Nordeste
Jaramataia,2703700,270370,27731,AL,Nordeste
Junqueiro,2704005,270400,27790,AL,Nordeste
Lagoa da Canoa,2704104,270410,27812,AL,Nordeste
Limoeiro de Anadia,2704203,270420,27839,AL,Nordeste
Major Isidoro,2704401,270440,27871,AL,Nordeste
Maravilha,2704609,270460,27910,AL,Nordeste
Maribondo,2704807,270480,27952,AL,Nordeste
Mata Grande,2705002,270500,27995,AL,Nordeste
Minador do Negrão,2705309,270530,28053,AL,Nordeste
Monteirópolis,2705408,270540,28070,AL,Nordeste
Olho d'Água das Flores,2705705,270570,28134,AL,Nordeste
Olho d'Água do Casado,2705804,270580,28150,AL,Nordeste
Olho d'Água Grande,2705903,270590,28177,AL,Nordeste
Olivença,2706000,270600,28193,AL,Nordeste
Ouro Branco,2706109,270610,28215,AL,Nordeste
Palestina,2706208,270620,28231,AL,Nordeste
Palmeira dos Índios,2706307,270630,28258,AL,Nordeste
Pão de Açúcar,2706406,270640,28274,AL,Nordeste
Pariconha,2706422,270642,27022,AL,Nordeste
Paulo Jacinto,2706604,270660,28312,AL,Nordeste
Piranhas,2707107,270710,28410,AL,Nordeste
Poço das Trincheiras,2707206,270720,28436,AL,Nordeste
Quebrangulo,2707602,270760,28517,AL,Nordeste
Santana do Ipanema,2708006,270800,28592,AL,Nordeste
São José da Tapera,2708402,270840,28673,AL,Nordeste
São Sebastião,2708808,270880,28754,AL,Nordeste
Senador Rui Palmeira,2708956,270895,28916,AL,Nordeste
Tanque d'Arca,2709004,270900,28797,AL,Nordeste
Taquarana,2709103,270910,28819,AL,Nordeste
Teotônio Vilela,2709152,270915,28932,AL,Nordeste
Traipu,2709202,270920,28835,AL,Nordeste
Amparo de São Francisco,2800100,280010,31011,SE,Nordeste
Aquidabã,2800209,280020,31038,SE,Nordeste
Aracaju,2800308,280030,31054,SE,Nordeste
Arauá,2800407,280040,31070,SE,Nordeste
Barra dos Coqueiros,2800605,280060,31119,SE,Nordeste
Boquim,2800670,280067,31151,SE,Nordeste
Brejo Grande,2800704,280070,31135,SE,Nordeste
Canhoba,2801108,280110,31216,SE,Nordeste
Capela,2801306,280130,31259,SE,Nordeste
Carmópolis,2801504,280150,31291,SE,Nordeste
Cedro de São João,2801603,280160,31313,SE,Nordeste
Cristinápolis,2801702,280170,31330,SE,Nordeste
Cumbe,2801900,280190,31372,SE,Nordeste
Divina Pastora,2802007,280200,31399,SE,Nordeste
Estância,2802106,280210,31410,SE,Nordeste
General Maynard,2802502,280250,31470,SE,Nordeste
Ilha das Flores,2802700,280270,31534,SE,Nordeste
Indiaroba,2802809,280280,31550,SE,Nordeste
Itabaianinha,2803005,280300,31593,SE,Nordeste
Itaporanga d'Ajuda,2803203,280320,31631,SE,Nordeste
Japaratuba,2803302,280330,31658,SE,Nordeste
Japoatã,2803401,280340,31674,SE,Nordeste
Laranjeiras,2803609,280360,31712,SE,Nordeste
Malhada dos Bois,2803807,280380,31755,SE,Nordeste
Maruim,2804003,280400,31798,SE,Nordeste
Muribeca,2804300,280430,31852,SE,Nordeste
Neópolis,2804409,280440,31879,SE,Nordeste
Nossa Senhora das Dores,2804607,280460,31917,SE,Nordeste
Nossa Senhora de Lourdes,2804706,280470,31933,SE,Nordeste
Nossa Senhora do Socorro,2804805,280480,31950,SE,Nordeste
Pacatuba,2804904,280490,31976,SE,Nordeste
Pedrinhas,2805109,280510,32018,SE,Nordeste
Pirambu,2805307,280530,32050,SE,Nordeste
Propriá,2805703,280570,32131,SE,Nordeste
Riachuelo,2805901,280590,32174,SE,Nordeste
Rosário do Catete,2806107,280610,32212,SE,Nordeste
Santa Luzia do Itanhy,2806305,280630,32255,SE,Nordeste
Santana do São Francisco,2806404,280640,31003,SE,Nordeste
Santa Rosa de Lima,2806503,280650,32298,SE,Nordeste
Santo Amaro das Brotas,2806602,280660,32310,SE,Nordeste
São Cristóvão,2806701,280670,32336,SE,Nordeste
São Francisco,2806909,280690,32379,SE,Nordeste
Siriri,2807204,280720,32433,SE,Nordeste
Telha,2807303,280730,32450,SE,Nordeste
Tomar do Geru,2807501,280750,32492,SE,Nordeste
Umbaúba,2807600,280760,32514,SE,Nordeste
Areia Branca,2800506,280050,31097,SE,Nordeste
Campo do Brito,2801009,280100,31194,SE,Nordeste
Canindé de São Francisco,2801207,280120,31232,SE,Nordeste
Carira,2801405,280140,31275,SE,Nordeste
